Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
322,13797808,"[Deleted] 4f5177fd-f710-4a7c-82fa-1a78ae7fae8b","2025-05-10 06:43:39",1.00000,1,del=e8ccd4e1333e6859
323,12826685,"Shipun Meher","2025-05-10 06:46:03",1.00000,1,shipunmeher
324,13703291,gnsion,"2025-05-11 14:04:39",1.00000,7,gnsion
325,9126622,"Fatemeh Mohammadinia","2025-05-10 13:29:50",1.00000,13,fatemehmohammadinia
326,13703975,Bieaz5,"2025-05-11 14:28:20",1.00000,2,bieaz5
327,13701603,zengyanpeng,"2025-05-11 14:34:41",1.00000,3,zengyanpeng
328,13703986,chenhuangzhong,"2025-05-11 16:09:56",1.00000,6,buchixiangcai111
329,13804750,weisent,"2025-05-12 02:11:42",1.00000,1,weisent
330,12877963,"Ömer Tanır","2025-05-12 02:44:14",1.00000,1,tnr1337
331,13789824,Cooper2222,"2025-05-13 14:44:36",1.00000,2,cooper2222
332,13768450,"saikaungkhant zaw","2025-05-14 21:40:03",1.00000,5,saikaungkhantzaw
333,13823903,Mingyeiu,"2025-05-15 17:03:23",1.00000,3,mingyeiu
334,13838583,"Roman Tamrazov 589691","2025-05-18 11:39:10",1.00000,1,romantamrazov
335,5166289,"Hood Chang","2025-05-18 17:23:03",1.00000,1,hoodchang
336,13194820,"min myat ngwe","2025-05-19 07:27:37",1.00000,52,minmyatngwe
337,13863768,maruthin_deren,"2025-05-23 06:58:19",1.00000,1,maruthinderen
338,13862967,Taejun123,"2025-05-25 11:41:28",1.00000,8,taejun123
339,13868391,shin55,"2025-06-02 19:37:55",1.00000,32,shin55
340,13858175,"Darren Amadeus Martin","2025-05-27 06:06:25",1.00000,17,darrenamadeusmartin
341,13864618,lvminglu,"2025-05-26 11:00:38",1.00000,13,lvminglu
342,1485625,"Mohammed Deeb #1","2025-05-26 13:16:56",1.00000,1,masteronepiece
343,13871104,"Zhang-Xiu Luo","2025-05-26 15:08:15",1.00000,13,zhangxiuluo
344,13886002,r0cket1999,"2025-05-28 06:25:25",1.00000,4,r0cket1999
345,7413914,kakuteki,"2025-05-28 23:52:44",1.00000,7,kakuteki
346,13891600,"zuijunlang wudi","2025-05-29 07:38:27",1.00000,3,zuijunlangwudi
347,13821343,心有明悦,"2025-05-29 08:01:34",1.00000,7,fushengrumeng
348,13892958,MahmoudMokhiamarDev,"2025-05-29 13:17:35",1.00000,3,mahmoudmokhiamardev
349,13901308,"Qwerty #3","2025-05-31 04:41:21",1.00000,3,zamolotskii
350,13858139,kkzkwtr,"2025-06-01 02:44:57",1.00000,1,kkzkwtr
351,13865173,LLouiy,"2025-06-01 09:49:51",1.00000,3,ilooyunb
352,13912339,"Trần Trung Nhật","2025-06-02 04:38:59",1.00000,7,tneils
353,13919990,"Anvar Kamaleyev","2025-06-03 15:06:58",1.00000,3,ankam6010
354,13797913,sonic_kaggle_compt,"2025-05-10 07:17:33",0.99760,1,sonickagglecompt
355,13888698,wanglin_Aria,"2025-06-01 06:43:36",0.99760,16,wanglinaria
356,13726677,"Transformation Matrix","2025-04-29 13:14:17",0.98803,15,transformationmatrix
357,13703362,Howard888,"2025-05-11 11:20:18",0.98803,7,howard888
358,13665312,July721,"2025-05-12 16:24:06",0.98803,3,july721
359,13699810,"Soham Sen #2","2025-05-04 18:48:19",0.98564,6,theawesomecoder
360,13630864,hungjoe,"2025-04-08 12:37:02",0.97607,10,hungjoe
361,13728045,"Ali Salcan","2025-04-25 17:27:51",0.95933,1,alisalcan
362,13360303,"Alex GUAN","2025-05-22 16:59:39",0.94976,1,guanyuzhen
363,13657912,"Jim Halpert 123_321","2025-04-27 15:50:05",0.94019,53,jimhalpert123321
364,13751110,"David Robinson #2","2025-05-01 02:27:06",0.94019,20,davidrobinson23
365,13812205,"Zimo Feng","2025-05-14 07:44:34",0.94019,2,zimofeng
366,13103376,DRobinson4105,"2025-05-01 02:07:00",0.92822,28,drobinson4105
367,13849675,"lpok zou","2025-05-21 07:49:56",0.91626,11,lpokzou
368,13608341,Chisma,"2025-04-30 13:52:26",0.89473,2,chisma
369,13686336,23030711006周慧,"2025-05-07 10:39:33",0.89473,9,lovezzhh
370,13703341,Pyuanak,"2025-05-11 14:12:47",0.89473,3,pyuanak
371,13704103,澹台烬.,"2025-05-11 16:21:12",0.89473,4,zjx18820560879
372,13664395,"LiuWei 20222131031","2025-05-12 15:45:16",0.89473,2,liuwei20222131031
373,13902497,Solid_bro,"2025-05-31 06:56:51",0.89473,1,solidbro
374,13446012,yy0122,"2025-04-23 21:01:12",0.87799,4,yy0122
375,13703300,LiJingJing,"2025-05-11 13:35:18",0.87799,4,yilanwanqian
376,13862855,syekhakadarren,"2025-06-01 10:25:11",0.87320,17,syekhakadarren
377,9838861,hassybirobiro,"2025-06-02 04:59:55",0.87320,9,hassybirobiro
378,11968159,Tong_Jie,"2025-05-19 11:10:10",0.86842,16,tongtong2
379,13498156,"LL Irohasu","2025-04-20 04:36:33",0.86602,67,llirohasu
380,13530779,syoshinsyaa,"2025-05-27 08:49:35",0.86363,14,syoshinsyaa
381,13678245,"Adrian Krysiak","2025-04-17 19:42:00",0.85885,10,adriankrysiak
382,4857709,"vipin janghu","2025-04-11 15:49:04",0.85645,10,vipinjanghu
383,13623025,"Zachary Koman","2025-04-30 13:40:24",0.85406,10,zacharykoman
384,13706070,Akraom,"2025-05-13 03:12:09",0.85406,16,akraom
385,13757825,kexueli,"2025-05-11 10:05:24",0.85167,32,kexueli
386,13899438,fdlajdfkl,"2025-06-03 14:38:54",0.84449,27,fdlajdfkl
387,13532897,steinpdh,"2025-05-04 20:24:34",0.83971,4,steinpdh
388,13777253,"Konan SASAKAWA","2025-05-06 13:08:53",0.83732,2,konansasakawa
389,13257838,"shin #6","2025-06-03 15:12:35",0.83492,71,shin200
390,13898555,ssssshinfffd,"2025-06-02 20:21:45",0.82775,20,ssssshinfffd
391,13565599,Srijan004,"2025-06-03 14:58:14",0.82535,6,a00000100
392,13622613,"Caca Prout","2025-04-13 19:33:44",0.82296,19,cacaprout123456
393,13472647,theresaurus,"2025-04-07 17:50:20",0.82296,2,theresaurus
394,13848106,ls1910643320,"2025-06-03 02:05:11",0.82296,12,ls1910643320
395,12869241,"kihara tomohiko","2025-04-23 05:57:37",0.82057,39,kiharatomohiko
396,13734661,"Benjamin Buning","2025-06-01 13:20:14",0.81818,52,benjaminbuning
397,13785597,"Edm Gl2020","2025-05-10 11:05:32",0.81818,21,edmgl2020
398,13790625,Daeneryy,"2025-05-09 02:40:50",0.81818,3,daeneryy
399,13858373,関谷　ユウガ,"2025-05-23 12:42:43",0.81818,7,sky1413
400,13891630,"son shinyong","2025-05-30 21:10:30",0.81818,17,sonshinyong
401,13490848,"Ignacio Demarchi","2025-04-07 20:10:11",0.81578,6,ignaciodemarchi22
402,7205423,Omoniyi,"2025-05-04 16:02:37",0.81578,2,horreyneeyo
403,13631361,apple9855wang,"2025-04-11 05:40:22",0.81578,10,apple9855wang
404,13423884,"D ZHOU","2025-04-08 09:08:42",0.81578,4,dzhou369
405,570318,"Dean Yao","2025-04-10 03:10:45",0.81578,5,myskyer
406,13663850,"Colin Wang","2025-04-13 04:40:03",0.81578,1,colinwang136
407,13664842,Gzuz29,"2025-04-13 09:49:30",0.81578,4,gzuz29
408,13664876,"Błażej Wasiński","2025-04-13 09:52:16",0.81578,3,baejwasiski
409,13676260,rajaga,"2025-04-15 13:45:14",0.81578,4,ananya
410,13682466,yinglingyum,"2025-04-20 14:53:06",0.81578,30,yinglingyum
411,9734193,"Andries Danu","2025-04-18 07:19:08",0.81578,1,eu1234
412,13490217,soberhofer,"2025-04-19 10:26:06",0.81578,1,soberhofer
413,13455856,"Soosung Lee","2025-04-21 11:28:38",0.81578,2,soosunglee
414,13716510,"Mudit Arukia","2025-04-23 12:12:48",0.81578,1,moodytaco
415,13711789,"Moga Alexandru","2025-04-23 13:35:08",0.81578,2,mogaalexandru
416,11986220,"Ritsuki Hoshimoto","2025-05-01 04:32:07",0.81578,25,ritsukihoshimoto
417,12505332,Kenzazaza,"2025-04-30 15:10:23",0.81578,5,kenzazaza
418,13748802,"Aden Mao","2025-05-03 02:17:56",0.81578,4,adenmao
419,13766738,lxy,"2025-05-04 12:48:36",0.81578,5,lxy2003022366
420,13411931,"Yevhen Chubarov","2025-05-06 07:41:52",0.81578,1,yevhenchubarov
421,13751136,"Farah Abu Libdeh","2025-05-08 12:57:31",0.81578,11,farahabulibdeh
422,10467994,PupaMao,"2025-05-09 14:25:05",0.81578,3,irishmao
423,11781222,kava1,"2025-05-15 05:10:21",0.81578,1,ichirohippo
424,13775538,yestan1125,"2025-05-19 07:33:03",0.81578,4,yestan1125
425,13829265,Eltango,"2025-05-19 18:16:13",0.81578,19,eltango
426,13856990,BoChen0803,"2025-05-22 03:30:38",0.81578,7,bochen0803
427,13690883,zhangguobothu,"2025-05-30 07:50:00",0.81578,25,zhangguobothu
428,13689402,MissLitt,"2025-05-23 02:03:58",0.81578,7,misslitt
429,13689453,liyuhan222,"2025-05-23 03:03:39",0.81578,4,liyuhan222
430,13871290,Popopotu,"2025-06-03 03:02:24",0.81578,68,popopotu
431,13848338,sundugong,"2025-05-27 15:06:11",0.81578,8,sundugong
432,13863526,hyz1483799949,"2025-05-30 05:47:48",0.81578,2,hyz1483799949
433,11624767,"Rose Beltran","2025-05-15 08:33:23",0.81339,29,rosebeltran
434,13666327,"berto slav","2025-04-27 14:19:11",0.81339,48,bertoslav
435,13763965,"Jung Su Young123","2025-05-06 08:10:33",0.81339,2,jungsuyoung123
436,12845472,"Juan José Di Noto","2025-06-03 13:48:27",0.81339,16,juanjosdinoto
437,2301121,"Fabiano Calado","2025-05-08 14:14:10",0.81339,1,calado
438,13798941,Tomochi12,"2025-05-11 04:39:35",0.81339,8,tomochi12
439,13848878,KindlyMan,"2025-05-21 07:10:15",0.81339,2,kindlyman
440,13860281,"Kate Terenteva","2025-05-22 13:56:56",0.81339,4,kateterenteva
441,13878990,JUNGJISU,"2025-05-27 10:30:43",0.81339,2,jisun1876
442,13885857,shkim207,"2025-05-28 07:15:28",0.81339,2,shkim207
443,13863694,luoziqiang001,"2025-05-30 05:46:44",0.81339,4,luoziqiang001
444,13568342,zhangzhongyang,"2025-04-05 05:57:09",0.81100,1,zhangzhongyang
445,13613514,kicsakakou,"2025-04-16 23:45:43",0.81100,27,kicsakakou
446,13599883,Ke10116,"2025-04-07 01:37:20",0.81100,2,ke10116
447,11465705,yanruijie,"2025-04-07 05:43:57",0.81100,5,yanruijie
448,13634590,"Lin Ai","2025-04-09 03:41:00",0.81100,6,shishiaiai
449,13599878,shimura456,"2025-04-14 02:17:37",0.81100,3,shimura456
450,13374364,"Mark James Ortega","2025-04-15 13:44:02",0.81100,1,markjamesortega
451,13686851,Kaggle_xx_shik,"2025-04-18 03:58:27",0.81100,20,"renziqing,shenyixuan1103,wangsiyuan20080706,zhangruixuan20110918"
452,13696170,wodenchen,"2025-04-21 16:18:21",0.81100,10,wodenchen
453,13720092,HyeokminKwon,"2025-04-24 07:52:09",0.81100,2,hminik
454,13703450,chenqiwei666,"2025-05-12 00:54:42",0.81100,4,chenqiwei666
455,13703236,LuJJ013,"2025-05-12 00:31:37",0.81100,6,lujj013
456,2307152,Huango,"2025-05-27 12:57:12",0.81100,4,huango
457,13741921,anna0609,"2025-04-29 03:55:54",0.81100,3,anna0609
458,13748895,"Nikeel Ramharakh","2025-05-05 20:19:38",0.81100,42,nikeelramharakh
459,13749012,"Rawdah Kurrimboccus","2025-05-05 15:15:13",0.81100,34,rawdahkurrimboccus
460,13263180,"Trang Nguyen Thien","2025-05-12 18:13:36",0.81100,13,trangnguyenthien
461,13808717,"Melo Xu","2025-05-13 11:10:52",0.81100,8,meloxu
462,7776444,劉祥樺M0921427,"2025-05-13 07:07:07",0.81100,1,shianghualiou
463,13812950,"Soumyadip Sarkar #2","2025-05-13 14:19:55",0.81100,2,neuralsorcerer
464,13816523,Lai.x.y-202421315015,"2025-05-14 09:17:06",0.81100,5,laixy202421315015
465,11070214,ppkhare,"2025-05-14 09:26:25",0.81100,1,ppkhare
466,13452036,EmadUSyed,"2025-05-17 20:24:31",0.81100,1,emadusyed
467,13837465,"celeste vivi","2025-05-18 09:40:57",0.81100,4,celestevivi
468,13668960,wangwei028,"2025-05-19 09:23:47",0.81100,11,wangwei028
469,13851169,ayukiseleva,"2025-05-20 19:38:49",0.81100,5,ayukiseleva
470,12854488,"Yaroslav Verbovetskyi","2025-05-23 08:40:04",0.81100,1,yaroslavverbovetskyi
471,13857253,"Yuning Yang","2025-05-27 07:21:39",0.81100,3,jasonyang2564
472,13812554,QyangW,"2025-05-27 15:05:43",0.81100,8,qyangw
473,13850635,"Big Otter","2025-06-02 15:45:14",0.81100,17,daishoito
474,13891332,AhzamKhan96,"2025-06-01 10:14:17",0.81100,12,ahzamkhan96
475,13898609,"Tomohisa Omoto","2025-05-30 16:18:51",0.81100,1,tomohisaomoto
476,11585548,Grayness,"2025-06-03 09:27:46",0.81100,30,grayness
477,13490067,"Michael G McDowell","2025-04-10 16:59:32",0.80861,7,michaelgmcdowell
478,13639931,"Eunbae Kim","2025-04-12 19:21:28",0.80861,2,eunbaekim
479,13693378,黄楚惟！,"2025-04-18 15:40:51",0.80861,1,hcw2465140020
480,13703657,wangxinyue,"2025-05-06 12:13:10",0.80861,3,chunyeshenshenzhuo
481,13722863,"gicahagi popescu","2025-04-24 18:26:15",0.80861,8,gicahagipopescu
482,4898538,"Robbie Deegan","2025-05-11 04:11:04",0.80861,20,galwaybob
483,13276969,"Jobayer Mojumder","2025-05-08 11:43:33",0.80861,39,jobayermojumder
484,13793779,LEESUNHOPRO,"2025-05-09 07:58:13",0.80861,3,leesunhopro
485,7633706,"Lovro Selic","2025-05-13 08:46:41",0.80861,1,lovroselic
486,13813030,"mithunraj Thangavelu","2025-05-13 15:07:24",0.80861,2,mithunrajthangavelu
487,13824064,"kloo mats","2025-05-16 06:27:24",0.80861,20,kloomats
488,2650632,abramc,"2025-06-03 01:08:16",0.80861,42,abramc
489,13837836,"nan sherry","2025-05-21 14:42:15",0.80861,11,nansherry
490,13846755,hollandLop,"2025-05-21 03:17:11",0.80861,12,hollandlop
491,9311915,"Joonoh Park","2025-05-22 08:14:02",0.80861,4,joonohpark
492,9795957,T.Uehira,"2025-05-23 09:31:18",0.80861,7,tuehira
493,13888119,love_rain100,"2025-05-28 14:18:10",0.80861,10,loverain100
494,13887418,love_rain1000,"2025-05-31 09:44:38",0.80861,14,loverain1000
495,13885747,eylshen,"2025-05-31 10:32:40",0.80861,38,eylshen
496,13902642,gtianyu,"2025-05-31 07:18:42",0.80861,1,gtianyu
497,12482429,"minami mori","2025-06-03 07:16:01",0.80861,23,minamimori
498,13629823,"Ankit Bhandari #2","2025-04-10 19:20:28",0.80622,7,abhandari54
499,13625834,"Munenori Hosaka","2025-04-08 17:24:27",0.80622,2,munenorihosaka
500,13635660,lucy121212,"2025-04-08 19:42:36",0.80622,8,lucy121212
501,13660252,elle-dia,"2025-04-12 08:53:55",0.80622,2,elledia
502,13668268,"The Real Emperor","2025-04-14 10:03:38",0.80622,4,"rhq20232132001,zwj20223502100"
503,947162,"Ross Gritz","2025-04-17 21:26:14",0.80622,2,rossgritz
504,13503001,htabei4_4,"2025-04-27 03:13:59",0.80622,12,htabei44
505,13675901,Nefelibeta,"2025-04-20 10:12:03",0.80622,42,nefelibeta
506,10798804,monkeypod,"2025-04-23 02:06:50",0.80622,15,monkeypod
507,13689765,peiqiyi,"2025-04-22 08:23:04",0.80622,18,peiqiyi
508,12869454,"tom kihara","2025-04-23 06:01:08",0.80622,3,tomkihara
509,13717237,fikrifadhil,"2025-04-23 14:45:10",0.80622,1,fikrifadhil
510,13732607,"truei vraimoi","2025-05-26 12:18:58",0.80622,57,trueivraimoi
511,11783192,"Jeremy Philippe","2025-04-27 21:39:38",0.80622,10,jeremyphilippe
512,6098467,"Bhavya Dhingra","2025-05-04 08:05:21",0.80622,26,bhavyadhingra00020
513,13764409,Nikeel,"2025-05-05 11:39:40",0.80622,11,nikeelrrr
514,13278085,yilinxie1,"2025-05-05 02:49:31",0.80622,14,yilinxie1
515,13770540,"Meet Patel #7","2025-05-05 09:49:28",0.80622,3,meet1214
516,13745075,"Mick #3","2025-05-09 12:02:15",0.80622,14,mikiomoriguchi
517,13703296,QiuXuanYue,"2025-05-09 10:31:59",0.80622,11,qiuxuanyue
518,13700465,"[Deleted] f14229b2-a50d-42b5-9b4f-f6e3e6ebf8a2","2025-05-07 07:37:49",0.80622,44,del=24b1f38d189974d5
519,13783575,"[Deleted] 76786915-16ca-4a07-9c0a-afd15d2d209a","2025-05-07 09:42:59",0.80622,10,del=b7dc5d5be0febe0b
520,13589435,Zxl202421315060,"2025-05-07 13:17:59",0.80622,2,zxl202421315060
521,13782359,"Fischer Zhang4078","2025-05-08 01:42:59",0.80622,17,fischerzhang4078
522,9932712,"Huthayfa Hodeb","2025-05-08 07:18:02",0.80622,1,huthayfahodeb
523,13802606,不是白小纯啊,"2025-05-12 01:15:49",0.80622,3,taotao9
524,13807329,TingweiPu123,"2025-05-12 15:08:48",0.80622,10,tingweipu123
525,13808657,Kazyoshi,"2025-05-13 16:55:38",0.80622,9,kazyoshi
526,13804376,"Eyad MostafaK","2025-05-21 15:20:06",0.80622,23,eyadmostafak
527,13580794,NSchubu_team4,"2025-05-16 05:55:53",0.80622,15,"katokozo,minamiyoshiaki,yuukiakasaki"
528,13827894,meyuntian,"2025-05-16 16:59:00",0.80622,10,meyuntian
529,12704680,"Charles Dana","2025-05-31 06:28:17",0.80622,24,algorithme
530,13831429,Araki.rw,"2025-05-17 11:37:15",0.80622,2,arakirw
531,13837994,gwwegwewe,"2025-05-18 11:21:31",0.80622,7,gwwegwewe
532,13548639,"Egor Lyapustin","2025-05-21 11:24:50",0.80622,23,egorlyapustin
533,13693712,minmyatngwe123,"2025-05-19 09:35:33",0.80622,41,minmyatngwe123
534,13844650,sukesuke310,"2025-05-19 16:46:33",0.80622,3,sukesuke310
535,13835045,"Zhi Guo (Juice)","2025-05-20 15:27:47",0.80622,3,zhiguojuice
536,13851018,"Osuke Urabe","2025-05-21 04:38:07",0.80622,11,osukeurabe
537,13863050,mantapmatika,"2025-05-23 06:00:07",0.80622,10,mantapmatika
538,13691031,wumeichang,"2025-05-23 08:46:25",0.80622,3,wumeichang
539,13774938,Silentbean,"2025-05-26 02:55:59",0.80622,27,silentbean
540,10621106,"Yuta Hori","2025-05-28 15:27:47",0.80622,5,yutahori1007
541,12544137,Korokke3,"2025-06-02 11:56:51",0.80622,20,korokke3
542,13881626,jjfjj,"2025-06-03 02:46:18",0.80622,9,liamshao
543,13887375,thestitchworld,"2025-05-31 07:33:14",0.80622,25,thestitchworld
544,3460881,AKuni,"2025-06-03 13:18:03",0.80622,61,marutama
545,13512143,t_moto_1977,"2025-04-14 09:53:47",0.80382,8,tmoto1977
546,13627779,kevingumball,"2025-04-07 15:04:18",0.80382,10,kevingumball
547,13627404,kevingum,"2025-04-07 19:11:48",0.80382,5,kevingum
548,13637721,Japanese_Kosensei,"2025-04-09 03:51:49",0.80382,1,japanesekosensei
549,13639106,"You Youjjjjjjjjj","2025-04-09 08:30:17",0.80382,1,youyoujjjjjjjjj
550,13627403,"Oleg Sch","2025-04-12 22:28:41",0.80382,41,olegsch
551,13698494,yhr275187183,"2025-04-20 05:58:57",0.80382,20,yhr275187183
552,12149955,"Kirby Fung","2025-04-20 23:03:26",0.80382,3,kirbyfw
553,13699803,"Ali Zaidi #2","2025-04-20 23:47:02",0.80382,9,alizaidi2k
554,13698813,"Kirby Fung #2","2025-04-21 01:45:06",0.80382,14,kirbyfung24
555,13710330,Mirmat,"2025-04-30 13:39:05",0.80382,14,mirmat
556,13475319,Roshi_Style,"2025-05-04 23:09:17",0.80382,13,roshistyle
557,13728138,Hadesgo,"2025-04-25 17:54:43",0.80382,1,hadesgo
558,13707593,"Deliana Vintilă","2025-04-27 12:06:35",0.80382,10,clementinevde
559,13657296,"Hardik Harsh","2025-04-26 08:10:15",0.80382,110,hardikharsh
560,6612546,"Shree Charan","2025-04-28 14:39:54",0.80382,3,shreecharan
561,13683114,DJR123,"2025-05-02 19:35:33",0.80382,2,djr123
562,13769362,Yooouuuuuuu,"2025-05-07 09:22:08",0.80382,22,yooouuuuuuu
563,13786529,"[Deleted] 9461f983-3783-4a90-ba01-d665a0d50ad9","2025-05-08 09:19:23",0.80382,17,del=ffff268c3d120a41
564,12540205,"Nakarin Lohitsiri","2025-05-08 14:24:37",0.80382,4,nakarinlohitsiri
565,13794228,"[Deleted] 68bddb22-9c96-4f7c-98d3-0043267c3c19","2025-05-09 09:32:13",0.80382,3,del=65f1a1e5feed8536
566,13795039,"Nixon Quesada","2025-05-18 18:39:10",0.80382,15,nixonquesada
567,13795923,"Владислав Романовский","2025-05-10 15:31:37",0.80382,8,canonica1
568,13632002,"Yassine ZHAR","2025-05-17 12:25:35",0.80382,49,yassinezhar
569,8640003,lingyimeier,"2025-05-18 05:58:39",0.80382,4,lingyimeier
570,11892181,pi-suko,"2025-05-20 00:26:11",0.80382,2,pisuko
571,4832763,xiaorwan,"2025-05-28 07:45:21",0.80382,3,xiaorwan
572,13683211,"Mehdi OUFKIR","2025-05-20 15:51:20",0.80382,51,mehdioufkir
573,13851223,"Saahil Mathur","2025-05-29 04:32:19",0.80382,13,saahilmathur123
574,13874783,横川知樹,"2025-06-02 08:26:18",0.80382,24,tomoki0715
575,13593478,CillianAH,"2025-05-29 20:27:16",0.80382,34,cillianah
576,13097249,Kazuto,"2025-05-29 17:48:03",0.80382,7,kakkkabonita
577,13916072,"Mohammed Ali #6","2025-06-02 16:59:19",0.80382,1,mohammednajemali
578,13912336,"zhu yifanss","2025-06-03 02:32:39",0.80382,8,zhuyifanss
579,13610738,"Vicky Mahendra","2025-04-04 16:32:55",0.80143,2,vickymahendra
580,13612635,"David Abarca","2025-04-04 22:34:16",0.80143,1,davidabarca1695
581,13612676,"Marcelo Mejía Chávez","2025-04-04 22:48:17",0.80143,1,marcelomejachvez
582,13615644,"oumo david","2025-04-05 11:02:35",0.80143,2,oumodavid
583,13317823,Gortibaldik,"2025-04-06 12:29:49",0.80143,4,gortibaldik
584,13607527,nana66,"2025-04-07 05:06:45",0.80143,9,nana66
585,12777477,"Raffi Ardhi","2025-04-24 17:50:58",0.80143,7,raffiardhi
586,13597410,TestLab2000,"2025-04-07 15:14:42",0.80143,1,testlab2000
587,13623467,DanielLBuron,"2025-05-03 22:45:15",0.80143,5,daniellburon
588,13602925,tcomplex,"2025-04-07 17:39:55",0.80143,15,tcomplex
589,13634717,hungjoe929,"2025-04-08 15:12:57",0.80143,1,hungjoe929
590,13632943,"Ahmad Rosidi","2025-04-09 04:38:24",0.80143,2,ahmadrosidi
591,3915179,OrezzerO,"2025-04-09 05:04:26",0.80143,2,orezzero
592,13640469,zwy202421315016,"2025-04-09 13:06:26",0.80143,3,zwy202421315016
593,13644624,tsune,"2025-05-28 22:05:46",0.80143,5,tsune1234
594,13649224,"ADITYA VIJAY 123","2025-04-10 13:02:15",0.80143,2,adityavijay12312
595,13649862,Ashispro,"2025-04-10 10:43:29",0.80143,1,ashispro
596,13653998,ohzyang,"2025-04-11 02:53:22",0.80143,1,ohzyang1
597,13663261,"Zero Trace","2025-04-12 23:19:46",0.80143,1,zerotrace
598,13663901,"Sabari Karthick S","2025-04-13 05:10:33",0.80143,1,sabarikarthicks
599,13664861,wrx87680,"2025-04-13 09:41:38",0.80143,2,wrx87680
600,12901072,itiv422,"2025-04-13 18:14:12",0.80143,1,itiv422
601,13669255,邱新,"2025-04-14 07:36:46",0.80143,1,larklearning
602,12647650,muyulinn,"2025-04-14 15:37:24",0.80143,3,muyulinn
603,13323014,WrathfulPrincess,"2025-04-14 18:44:54",0.80143,1,wrathfulprincess
604,13677772,Jayce_Xu,"2025-04-17 11:25:22",0.80143,9,jaycexu
605,13680697,naru_1020,"2025-04-16 09:26:43",0.80143,1,naru1020
606,13683817,"Albin Andersson","2025-04-16 22:22:28",0.80143,1,albinanderssons
607,13238780,"Taiju Matsuoka","2025-04-18 14:07:17",0.80143,9,taijumatsuoka
608,13305464,"luci pils","2025-04-18 19:19:59",0.80143,9,lucipils
609,13697661,K.Dallash,"2025-04-19 15:41:38",0.80143,2,kdallash
610,13703287,jnknhh,"2025-05-11 17:00:39",0.80143,6,jnknhh
611,13706390,"Nikit Singh","2025-04-24 11:55:44",0.80143,4,nikitsingh
612,13703139,"Виктор Новосельцев","2025-04-23 23:41:24",0.80143,19,bestoffrost
613,13706799,jhwe007,"2025-04-22 14:33:30",0.80143,11,jhwe007
614,13715812,"Aaush Prabhat","2025-04-23 12:04:22",0.80143,2,aaushprabhat
615,5324786,tuxdave,"2025-04-24 20:35:50",0.80143,28,tuxdave
616,13679598,B1acad,"2025-04-30 06:46:51",0.80143,15,b1acad
617,13723483,"ben parrett","2025-04-24 18:59:36",0.80143,1,benparrett12
618,13726144,"Habtamu Tadese","2025-04-25 09:13:40",0.80143,1,habtamutadese
619,13728369,waleedShah33,"2025-04-26 13:05:16",0.80143,20,waleedshah33
620,13703297,愿为你转身,"2025-05-10 10:13:52",0.80143,3,liurenyi123
621,13703992,hanwenhuan,"2025-05-11 12:46:26",0.80143,5,hanwenhuanfdg
622,13703307,luogu666,"2025-04-27 00:17:43",0.80143,2,luogu666
623,13732569,chenzi1024,"2025-04-27 00:20:59",0.80143,2,chenzijie1024
624,13704028,yuyuanbang,"2025-04-27 00:26:38",0.80143,3,yuyuanbang
625,13703617,若曦hhy,"2025-05-11 10:36:53",0.80143,5,hhy32744
626,13704024,kch4028,"2025-04-27 00:44:23",0.80143,4,kch4028
627,13703348,xin2707007514,"2025-04-27 01:01:00",0.80143,3,xin2707007514
628,13731131,"Kacper Kluzek","2025-04-27 11:11:16",0.80143,2,kacperkluzek
